UserID,ProjectID,StartDate,EndDate
1197,2,19869,
1198,2,19987,20137
1199,2,19917,
1200,2,19964,20030
1201,2,19837,
1202,2,19786,19859
1203,2,19982,20159
1204,2,19822,19879
1205,2,20064,20212
1206,2,19803,19884
1207,2,19816,19914
1208,2,19960,20014
1209,2,19844,
1210,2,19875,
1211,2,20072,20115
1212,2,19782,
1213,2,19909,
1214,2,19921,20016
1215,2,20030,20184
1216,2,20014,20096
1217,2,19850,
1218,2,19857,20017
1219,2,19910,19913
1220,2,19961,
1221,2,19943,20085
1222,2,19761,19820
1223,2,19927,
1224,2,19814,19969
1225,2,20010,20093
1226,2,19852,
1227,2,20049,20135
1228,2,19805,
1229,2,19797,
1230,2,19741,19765
1231,2,20078,
1232,2,20022,
1233,2,19774,
1234,2,19745,19789
1235,2,19801,
1236,2,19851,
1237,2,19977,
1238,2,19978,
1239,2,19733,19904
1240,2,19901,19906
1241,2,19923,
1242,2,19898,
1243,2,20003,
1244,2,19782,
1245,2,19854,
1246,2,19781,19927
1247,2,19767,
1248,2,19723,19801
1249,2,19842,
1250,2,19819,
1251,2,19948,20097
1252,2,19774,19924
1253,2,20036,20130
1254,2,19943,20005
1255,2,19917,
1256,2,20071,20232
1257,2,20020,
1258,2,19781,19869
1259,2,19981,20038
1260,2,20058,20195
1261,2,19805,19978
1262,2,19741,
1263,2,19822,
1264,2,20031,20083
1265,2,19937,19953
1266,2,19829,
1267,2,19756,
1268,2,19981,
1269,2,19932,
1270,2,19860,
1271,2,19742,19882
1272,2,20019,20143
1273,2,19751,19805
1274,2,19895,
1275,2,19959,
1276,2,20003,
1277,2,19731,
1278,2,19764,
1279,2,19730,
1280,2,19854,
1281,2,19804,
1282,2,20039,20121
1283,2,19908,20084
1284,2,19914,19965
1285,2,19985,20050
1286,2,19934,
1287,2,19963,
1288,2,19776,
1289,2,19738,
1290,2,19900,20079
1291,2,19935,20088
1292,2,19815,19872
1293,2,19944,20039
1294,2,19910,20061
1295,2,19814,19874
1296,2,19911,
1297,2,19963,20105
1298,2,19800,
1299,2,19981,
1300,2,19935,
1301,2,19904,19931
1302,2,19893,
1303,2,20070,20155
1305,2,19857,19905
1306,2,19936,19990
1307,2,19913,20009
1308,2,19879,20023
1309,2,19878,
1310,2,19968,
1311,2,19970,
1312,2,19980,20121
1313,2,19750,19928
1314,2,19908,
1315,2,19959,
1317,2,19790,19854
1318,2,19810,19988
1319,2,19874,20053
1320,2,20056,20169
1321,2,19800,
1322,2,19933,19984
1323,2,19900,
1324,2,19830,19894
1325,2,19876,
1326,2,19896,20058
1327,2,20041,
1328,2,19745,
1329,2,19884,
1330,2,19929,
1331,2,19890,20009
1332,2,20053,20218
1333,2,20026,20179
1334,2,20038,20066
1335,2,19964,20072
1336,2,19741,
1337,2,19861,
1338,2,19993,20034
1339,2,19758,19776
1340,2,20053,
1341,2,20046,
1342,2,19759,19775
1343,2,20064,
1344,2,19787,19847
1345,2,19915,20015
1346,2,19849,
1347,2,19787,19821
1348,2,19774,19804
1349,2,19811,
1350,2,19958,
1351,2,19770,
1352,2,19768,19897
1353,2,19952,
1354,2,19909,20047
1355,2,20040,20065
1356,2,19857,20012
1357,2,19758,
1359,2,19945,19962
1360,2,19956,
1361,2,19914,19951
1362,2,19906,19989
1363,2,19845,
1364,2,19926,20022
1365,2,19859,19987
1366,2,20028,20189
1368,2,19891,
1369,2,19766,19816
1370,2,19902,20024
1371,2,19942,20034
1372,2,19868,
1373,2,19757,
1374,2,19816,
1375,2,19780,
1376,2,20043,20189
1377,2,19742,19778
1378,2,20007,
1379,2,19841,19926
1380,2,20045,20208
1381,2,20033,20162
1382,2,19990,
1383,2,20033,
1384,2,20008,20150
1385,2,19787,19804
1386,2,19939,
1388,2,19871,19990
1389,2,20040,20156
1390,2,19787,
1391,2,19965,20104
1392,2,19919,
1393,2,19785,19794
1394,2,19870,
1395,2,20046,
1396,2,19890,19971
1397,2,19800,
1398,2,20026,
1399,2,20041,20141
1400,2,20050,20125
1401,2,19833,
1402,2,19790,
1403,2,19756,19802
1404,2,19956,20104
1405,2,19871,20011
1407,2,20081,20217
1408,2,20003,20058
1409,2,19878,
1410,2,19887,
1411,2,20030,
1412,2,19782,
1413,2,19964,
1414,2,19855,19894
1415,2,19976,
1416,2,20066,20183
1417,2,19770,19830
1418,2,19804,
1419,2,19843,19967
1420,2,19882,
1421,2,20070,20118
1422,2,19848,19952
1423,2,19771,19908
1424,2,19864,19924
1425,2,19843,19968
1426,2,20028,
1427,2,19830,
1428,2,19773,19914
1429,2,19893,19902
1430,2,20073,20142
1431,2,19740,19909
1432,2,19734,
1433,2,19922,
1434,2,20044,
1435,2,19924,20010
1436,2,19852,19854
1437,2,19937,19993
1438,2,20021,20043
1439,2,19994,
1440,2,19778,19891
1441,2,19975,
1442,2,20010,20042
1443,2,19803,19837
1444,2,19922,
1445,2,19772,
1446,2,19914,
1447,2,19868,19931
1448,2,19979,
1449,2,19914,19976
1450,2,19794,19922
1451,2,20080,
1452,2,19870,19993
1453,2,19989,20003
1454,2,19726,19784
1455,2,19937,
1456,2,19918,20017
1457,2,19743,
1458,2,20044,20046
1459,2,19731,19746
1460,2,20000,
1461,2,19859,
1462,2,19883,20022
1463,2,19851,19911
1464,2,19850,19978
1465,2,19824,19981
1466,2,20027,20102
1467,2,19756,19882
1468,2,19967,20121
1469,2,19985,20125
1470,2,20038,20117
1471,2,19930,
1472,2,19859,19906
1473,2,20043,
1474,2,19805,
1475,2,19729,19733
1476,2,19817,
1477,2,19910,
1478,2,19944,
1479,2,19846,
1480,2,19791,19813
1481,2,19947,20009
1482,2,20045,
1483,2,20059,
1484,2,19996,
1485,2,19862,
1486,2,19888,19905
1487,2,19743,19845
1488,2,19744,19798
1490,2,19780,
1491,2,20052,20076
1492,2,19823,
1493,2,19942,
1494,2,19903,20006
1495,2,19995,19999
1496,2,19900,
1497,2,19799,
1498,2,19784,19793
1499,2,19752,
1500,2,19936,
1501,2,19786,19815
1502,2,19775,
1503,2,19726,19797
1504,2,19853,19920
1505,2,20064,20236
1506,2,20003,
1507,2,19937,20108
1508,2,19994,20140
1509,2,20059,
1510,2,19878,
1511,2,19981,
1512,2,19807,19975
1513,2,19790,
1514,2,19866,19873
1515,2,19886,
1516,2,19803,19942
1517,2,19726,
1518,2,19816,19843
1519,2,20028,20128
1520,2,20043,
1521,2,19905,19974
1522,2,19849,19985
1523,2,19860,19989
1524,2,19736,19774
1525,2,20007,20168
1526,2,19772,19947
1527,2,19851,
1528,2,19803,
1529,2,19973,
1530,2,20083,
1531,2,19946,20080
1532,2,19808,19826
1533,2,19728,
1534,2,19938,20055
1535,2,19778,
1536,2,19914,19973
1537,2,19982,20109
1538,2,19740,
1539,2,19934,
1540,2,19826,19851
1541,2,19770,
1542,2,19852,
1543,2,19875,
1544,2,19931,19941
1545,2,20064,
1546,2,19790,19915
1547,2,19814,19929
1548,2,19724,19839
1549,2,20009,
1550,2,19941,20098
1551,2,19923,20012
1552,2,19856,19959
1553,2,19968,20088
1554,2,19896,19990
1555,2,19999,20017
1556,2,19885,
1557,2,20047,
1558,2,19858,19938
1559,2,19859,
1560,2,19976,20121
1561,2,19752,19796
1562,2,19740,19755
1563,2,19759,
1564,2,19786,
1565,2,19828,19873
1566,2,19953,
1567,2,19927,19949
1569,2,19930,
1570,2,19794,19922
1571,2,20037,20081
1572,2,19795,19895
1573,2,19978,
1574,2,19936,19945
1575,2,19819,19980
1576,2,19889,20001
1577,2,19908,20007
1578,2,19859,
1579,2,19929,20056
1580,2,19843,
1581,2,20022,20138
1582,2,19874,
1583,2,19725,
1584,2,19934,
1585,2,19936,20072
1586,2,19847,
1587,2,19833,
1588,2,20036,20101
1589,2,19957,
1590,2,19741,
1591,2,20045,
1592,2,19996,
1593,2,20076,
1594,2,20025,
1595,2,19755,19882
1596,2,19937,19975
1597,2,19990,
1598,2,19793,19941
1599,2,19800,19954
1600,2,19759,
1601,2,19825,19841
1602,2,20071,20232
1603,2,19801,19877
1604,2,20078,
1605,2,19870,
1606,2,19780,19930
1607,2,19752,19792
1608,2,19772,
1609,2,19896,20056
1610,2,19787,
1611,2,19908,
1612,2,19786,19943
1613,2,20049,20215
1614,2,19834,
1615,2,19792,
1616,2,19817,19915
1617,2,19954,
1618,2,20033,
1619,2,19832,19864
1620,2,19931,
1622,2,19827,19973
1623,2,19845,19954
1624,2,19767,19803
1625,2,19909,19935
1626,2,19804,
1627,2,19847,19941
1628,2,19975,
1629,2,19882,19962
1630,2,20006,
1631,2,19986,20137
1632,2,19904,
1633,2,20018,
1634,2,19784,
1635,2,19753,19933
1636,2,19966,
1637,2,19939,19982
1638,2,19806,19953
1639,2,19905,20075
1640,2,19823,19970
1641,2,19904,20031
1642,2,20023,
1643,2,19863,
1644,2,19758,
1645,2,20000,20102
1646,2,19891,
1647,2,19922,
1648,2,19890,20053
1649,2,20023,
1650,2,19935,19973
1651,2,20012,20156
1652,2,19860,19961
1653,2,19784,19930
1654,2,19846,
1655,2,19855,19908
1656,2,19947,19971
1657,2,19898,19900
1658,2,19931,19943
1659,2,19909,19973
1660,2,19937,19967
1661,2,19869,19921
1662,2,19728,19876
1663,2,19777,19845
1664,2,19765,
1665,2,19864,20033
1666,2,19759,19899
1667,2,20026,20077
1668,2,19818,19973
1669,2,19730,19792
1670,2,19999,
1671,2,19943,19972
1672,2,19890,
1673,2,20016,20135
1674,2,19862,19923
1675,2,19731,
1676,2,19838,
1677,2,19900,19947
1678,2,19903,19966
1679,2,19984,20108
1680,2,19939,19984
1681,2,19772,19848
1682,2,19742,
1683,2,19748,19780
1684,2,20070,
1685,2,20050,20224
1686,2,20019,
1687,2,19954,20103
1688,2,19789,19917
1689,2,19745,19772
1690,2,19894,20017
1691,2,20035,20096
1692,2,19813,
1693,2,19927,
1694,2,19730,
1695,2,19974,20057
1696,2,19980,20106
1697,2,19929,20073
1698,2,19862,19885
1699,2,19964,
1700,2,19910,19960
1701,2,19787,19868
1702,2,19739,19803
1703,2,19828,
1704,2,19907,20019
1705,2,19993,
1706,2,19795,19909
1707,2,19753,19906
1708,2,19795,
1709,2,19776,19779
1710,2,19944,19964
1711,2,19805,
1712,2,19983,20121
1713,2,19854,19932
1714,2,20035,20096
1715,2,19778,
1716,2,19854,20007
1717,2,19844,19871
1718,2,19768,19803
1719,2,20080,20153
1720,2,19896,
1721,2,20049,20086
1722,2,19872,
1723,2,19893,
1724,2,19965,20105
1725,2,20007,
1726,2,19981,20084
1727,2,19849,19869
1728,2,20008,
1729,2,19723,19823
1730,2,20017,20183
1731,2,19974,
1732,2,19783,
1733,2,19888,19902
1734,2,20071,20081
1735,2,19933,20079
1736,2,19899,
1737,2,19753,19820
1738,2,19988,20106
1739,2,19835,19860
1740,2,19981,20003
1741,2,19942,
1742,2,19825,19962
1743,2,19723,
1744,2,19871,
1745,2,19744,19893
1746,2,19733,19848
1747,2,19982,
1748,2,19843,19991
1750,2,19819,19872
1751,2,19947,
1752,2,19805,19854
1753,2,19761,19922
1754,2,19851,19972
1755,2,20065,20243
1756,2,19973,20117
1757,2,19809,19940
1758,2,19954,19974
1759,2,19740,19910
1760,2,19731,19771
1761,2,19856,
1762,2,19759,19878
1763,2,19881,20043
1764,2,19930,
1765,2,19954,20055
1766,2,19842,19867
1767,2,19863,
1768,2,19729,
1769,2,20019,
1770,2,20012,
1771,2,19985,
1772,2,19829,19850
1773,2,19858,20000
1774,2,19887,20012
1775,2,19872,
1776,2,19806,
1777,2,19839,19889
1778,2,19831,19929
1779,2,19742,19802
1780,2,19976,20043
1781,2,19778,
1782,2,19919,19959
1783,2,19865,20039
1784,2,19879,
1785,2,20058,20119
1786,2,19997,20012
1787,2,20084,20166
1788,2,19792,19858
1789,2,19896,
1790,2,19989,20127
1791,2,19791,19849
1792,2,19809,
1793,2,20043,20208
1794,2,19763,
1795,2,19728,19764
1796,2,19797,19921
1797,2,19820,
1,3,20079,20224
2,3,20019,
3,3,19776,19843
4,3,19800,
5,3,19862,
9,3,19774,19916
10,3,19867,
11,3,20018,20028
14,3,19768,19824
15,3,19819,19980
16,3,19966,
18,3,20053,20072
19,3,19833,
20,3,19962,20112
21,3,19748,
22,3,19783,19872
25,3,19991,20105
27,3,19736,19820
28,3,20000,20124
29,3,20054,20225
30,3,20072,
31,3,20082,
32,3,19741,19909
33,3,19918,
34,3,19969,
36,3,19967,19993
37,3,19771,19942
38,3,19759,19785
39,3,19760,19933
40,3,19737,
41,3,19758,
42,3,19939,19948
44,3,20010,
45,3,19951,
46,3,19965,
47,3,19923,
48,3,20031,
49,3,19895,19965
50,3,19877,
52,3,20000,20038
53,3,19965,20046
54,3,19876,20004
55,3,19861,19967
56,3,20057,
57,3,19777,19902
59,3,19754,
60,3,19801,
61,3,19969,
62,3,19943,20058
64,3,19929,19988
65,3,19735,
66,3,19849,19971
67,3,20006,
69,3,19953,20004
70,3,19904,20006
71,3,19798,19824
72,3,20076,
73,3,19993,19995
74,3,19856,19896
76,3,19794,
77,3,19963,
78,3,20026,
79,3,19983,20063
81,3,19821,19887
82,3,19759,19863
83,3,19915,19994
85,3,20069,
86,3,19750,19879
88,3,19936,19989
89,3,19912,20082
90,3,20057,20216
92,3,19873,20000
93,3,20001,
94,3,19901,
96,3,19813,
97,3,19888,
98,3,19876,19977
99,3,19994,19995
100,3,19750,19918
101,3,19933,
102,3,20001,20137
103,3,19756,
104,3,19857,
105,3,19969,20137
106,3,20000,20171
107,3,19857,
108,3,19768,
109,3,19838,19919
111,3,20057,
112,3,19803,
113,3,19822,19936
114,3,19979,20098
116,3,20044,
117,3,19976,20058
118,3,19863,20033
119,3,20019,
120,3,20052,20101
121,3,19814,19917
122,3,20048,20107
123,3,19832,19994
124,3,19964,20131
125,3,19806,19878
126,3,19755,
127,3,19729,
128,3,19764,19851
129,3,20028,20057
130,3,20001,
131,3,20057,
132,3,19850,19985
133,3,19949,19991
134,3,20057,20073
135,3,20001,20095
136,3,19956,19978
137,3,19752,
138,3,19910,19996
139,3,19797,
140,3,19901,20050
141,3,19994,
142,3,19787,19865
143,3,20083,20128
144,3,19924,19966
145,3,19732,19837
146,3,19797,19862
147,3,19956,
148,3,19977,20060
149,3,19962,
150,3,20066,20234
151,3,19777,19810
152,3,19874,20015
153,3,19802,19926
154,3,19756,
155,3,19742,
156,3,20038,
157,3,19945,
158,3,19837,20002
159,3,19816,19909
160,3,20014,20119
161,3,19970,
162,3,19876,19915
163,3,19868,
164,3,19757,
166,3,19758,19911
167,3,19866,
168,3,20046,
169,3,19921,
170,3,19893,
171,3,20042,20108
172,3,19923,
173,3,19758,
174,3,19805,
175,3,19966,
176,3,19858,
177,3,19834,
178,3,19772,19807
179,3,19845,
180,3,19722,
181,3,19858,
182,3,19897,
183,3,19828,
184,3,20004,20105
185,3,20043,
186,3,19833,
187,3,19954,20032
189,3,19787,19875
190,3,20052,20076
192,3,19897,
194,3,19747,19788
196,3,19818,19885
198,3,19934,20106
199,3,19828,19847
200,3,19974,20059
201,3,19857,19956
202,3,20015,20030
203,3,19965,
205,3,19790,19903
206,3,20081,20142
207,3,19726,19829
208,3,19913,
209,3,19865,
210,3,19797,
211,3,20055,20210
212,3,19830,
213,3,20070,20089
214,3,19760,
215,3,19865,19957
216,3,19796,19856
217,3,19843,
219,3,19937,19955
220,3,19902,20051
222,3,19722,19853
223,3,19912,19941
224,3,20061,
225,3,19865,20028
227,3,19797,
228,3,19987,
229,3,19723,
230,3,19758,19893
231,3,19903,
233,3,19760,
234,3,19809,19979
235,3,19957,19981
236,3,19851,
237,3,20042,20064
238,3,20007,20124
239,3,19983,20068
240,3,19994,20029
241,3,19980,
242,3,20082,20208
243,3,19874,20021
244,3,19922,
245,3,19814,
246,3,19777,19872
247,3,20001,20029
249,3,19734,
250,3,19861,
251,3,19817,
252,3,20044,20171
253,3,20029,
254,3,19723,
255,3,19858,
256,3,19785,
257,3,20084,
258,3,20029,20159
259,3,19861,
260,3,20071,
261,3,20053,20100
262,3,19754,19901
263,3,19758,
264,3,19931,20018
265,3,20030,
266,3,19910,19920
267,3,20033,
268,3,19884,
269,3,19725,
270,3,19986,
271,3,19732,
273,3,19752,19868
274,3,19772,
275,3,19831,19926
276,3,19933,20101
277,3,19845,
278,3,19772,
279,3,20017,
280,3,20023,20151
281,3,19833,19918
285,3,20034,
286,3,20075,20168
287,3,19814,19851
288,3,19850,
289,3,19722,19879
290,3,20006,20119
291,3,20072,20127
292,3,20026,20192
293,3,19822,19975
294,3,19723,
295,3,19814,
296,3,19835,19892
297,3,19830,
298,3,20015,20067
299,3,19923,19947
300,3,19829,19932
301,3,20000,
302,3,19860,19907
303,3,20067,20167
304,3,19760,19854
306,3,19815,19827
307,3,19805,
308,3,19752,
309,3,19735,19861
310,3,20077,20084
311,3,19791,19861
312,3,19939,20080
313,3,19797,19806
314,3,19751,19897
315,3,20049,
316,3,19891,20015
317,3,19855,
318,3,19796,
319,3,19952,19983
320,3,19776,
321,3,19882,
322,3,20021,
323,3,19787,19967
324,3,19775,
325,3,19844,
326,3,19786,
328,3,19839,19937
329,3,19879,
330,3,20049,20091
331,3,20007,
333,3,19989,
335,3,19796,19847
336,3,19966,19995
339,3,20047,
340,3,19740,
341,3,19746,19883
342,3,19816,19993
343,3,19902,19993
345,3,20002,20101
346,3,19893,19901
347,3,20025,20193
348,3,19940,
349,3,19850,20021
350,3,19774,19910
351,3,20052,20095
352,3,19824,19850
353,3,20068,20234
354,3,19873,19942
355,3,20073,20104
356,3,19886,19950
357,3,19846,19899
358,3,19975,20000
359,3,19902,20037
360,3,19796,
361,3,19834,
362,3,20040,
363,3,19938,
364,3,20021,20161
365,3,20051,
366,3,20068,
367,3,19789,
368,3,20003,
369,3,19822,
371,3,19929,20080
372,3,19956,20131
373,3,20027,
374,3,19737,19849
375,3,20071,20175
376,3,19863,19977
378,3,19753,
379,3,19773,19952
381,3,19993,
382,3,19774,19836
384,3,20078,20252
385,3,19987,
386,3,19807,
387,3,19852,
388,3,20000,
389,3,20033,20087
391,3,20021,
392,3,19754,
393,3,19760,19780
394,3,19756,19816
395,3,19857,19937
396,3,20062,20068
397,3,20007,
398,3,19769,19787
399,3,19927,20030
400,3,19861,19900
401,3,19727,
402,3,19875,20040
403,3,20035,
404,3,20084,20144
405,3,19882,
406,3,19793,19881
407,3,20003,
408,3,20000,
409,3,20007,
410,3,20039,20152
413,3,19879,
414,3,19749,19868
415,3,20078,
416,3,19933,
418,3,19872,
419,3,19941,20083
420,3,20005,20028
422,3,19760,
423,3,19822,19896
424,3,19844,19947
425,3,19851,
426,3,19915,
427,3,19971,20112
428,3,19731,19896
429,3,20017,
430,3,20017,
431,3,19869,19923
432,3,19997,20011
433,3,19819,19841
434,3,19957,20036
435,3,20082,
436,3,19858,20004
437,3,20045,20054
438,3,19827,20000
440,3,19982,20140
441,3,19936,
443,3,19787,19827
444,3,20044,20212
445,3,19931,
446,3,19988,
448,3,20019,20116
449,3,19904,
450,3,19767,19865
451,3,19826,
452,3,20006,20116
453,3,19788,19946
454,3,20008,20181
455,3,19739,19885
456,3,19869,19898
460,3,19795,19912
461,3,19955,
462,3,19918,20073
463,3,19747,19766
464,3,19859,19925
465,3,20069,
467,3,19958,20112
470,3,20006,
471,3,19864,19958
472,3,19733,19790
473,3,19864,19920
474,3,20019,
475,3,19762,
476,3,19801,
477,3,19810,19909
479,3,20019,20154
480,3,19820,19944
481,3,19842,19950
482,3,19991,20021
483,3,20014,20108
484,3,19912,
485,3,20000,20162
486,3,19862,
487,3,19847,
488,3,19896,
489,3,19924,19986
491,3,19988,20028
492,3,19816,
493,3,19747,
494,3,19920,
495,3,20057,20192
497,3,19804,19879
498,3,19816,19995
499,3,19789,19887
500,3,19978,20085
501,3,20076,
502,3,20038,
503,3,19975,20019
504,3,19759,19924
506,3,19996,
507,3,19753,
508,3,19900,19931
509,3,19773,19812
511,3,19925,
512,3,19827,19946
513,3,19786,19961
514,3,19979,
515,3,20000,20038
516,3,19904,19923
517,3,19973,20121
518,3,19910,20090
519,3,19967,
520,3,19862,19892
521,3,20034,
522,3,19790,19954
523,3,19846,
524,3,19728,
525,3,19889,19971
526,3,19817,19858
527,3,19925,
528,3,19854,
529,3,19783,
530,3,19969,20016
531,3,20082,20215
532,3,19814,
533,3,19834,
534,3,20006,20163
535,3,19954,20016
536,3,20019,20051
537,3,19811,19939
538,3,19891,20030
540,3,19896,20034
541,3,20067,
542,3,19876,19952
543,3,20038,20136
544,3,19826,19988
545,3,19899,
546,3,19986,20104
547,3,19921,20088
548,3,19759,19849
551,3,19999,20043
552,3,19956,
553,3,20031,20119
554,3,19993,
556,3,19940,
557,3,20081,20082
558,3,19982,
559,3,19990,20119
561,3,20066,20116
562,3,20083,
563,3,19883,
565,3,20077,20113
566,3,19847,19865
568,3,19724,19879
569,3,20026,
570,3,19836,
571,3,19833,19922
573,3,19804,
575,3,19740,
576,3,19780,19896
577,3,19853,20019
578,3,20036,20172
580,3,19905,19971
581,3,19942,
582,3,20022,20118
583,3,19838,19913
584,3,19775,
585,3,19930,
586,3,19819,19860
588,3,20055,
590,3,19930,19982
591,3,19981,20005
592,3,20022,20088
593,3,20065,20197
594,3,19851,19862
596,3,19912,19940
597,3,19990,
598,3,19939,
599,3,19922,
600,3,19788,19860
601,3,19899,
602,3,19892,
603,3,19819,19898
604,3,19894,
605,3,20016,20143
606,3,19790,19948
607,3,19783,
609,3,19906,
610,3,19854,
611,3,19912,20058
612,3,19917,
614,3,20020,
615,3,19817,19929
616,3,19858,19862
617,3,19924,
619,3,20056,
621,3,19805,19961
622,3,19910,
623,3,19752,19766
624,3,19910,
626,3,19960,20039
627,3,20052,
628,3,19962,20016
630,3,20078,20123
632,3,19954,20027
633,3,20002,20059
634,3,19739,
635,3,19907,
636,3,20030,20128
637,3,19801,
639,3,19724,19781
640,3,19827,
641,3,19871,19899
642,3,19804,
643,3,19849,20022
644,3,19727,
645,3,19881,19909
646,3,20032,20152
647,3,19964,19995
648,3,19856,19943
649,3,20043,
650,3,19988,19999
651,3,19884,
653,3,19883,
654,3,19802,19965
655,3,19931,20028
656,3,19818,19990
657,3,20032,20167
658,3,20031,
659,3,19998,20125
660,3,19868,19887
661,3,19854,19891
662,3,19931,
664,3,20043,20050
665,3,19831,19853
666,3,20079,20162
667,3,20016,
668,3,19945,
669,3,19852,19990
670,3,19944,20059
671,3,19889,
672,3,20016,
673,3,20076,
674,3,19910,
675,3,19775,
676,3,19832,19899
677,3,19858,20038
678,3,20069,
679,3,19776,19796
680,3,20051,
681,3,20081,20182
683,3,19946,
684,3,19863,19946
685,3,19869,
687,3,19784,
688,3,20059,
689,3,20057,20169
690,3,19819,19876
691,3,19887,19936
692,3,19828,19895
693,3,20064,
694,3,19847,20014
695,3,19828,19883
696,3,19852,19976
697,3,19933,
698,3,19911,
700,3,19949,20009
701,3,19888,
704,3,19971,
705,3,19925,19952
706,3,19908,
707,3,19970,20131
708,3,19949,20067
709,3,19956,
710,3,19967,19970
711,3,19972,
712,3,19789,
713,3,19909,
714,3,20003,
715,3,20049,20062
716,3,19880,19885
717,3,20049,
718,3,19869,
719,3,20002,
720,3,20036,
721,3,20013,20088
722,3,19813,19928
723,3,19996,20144
724,3,20016,20137
725,3,20016,
727,3,19755,19881
729,3,19723,19835
730,3,20047,
732,3,19907,
734,3,19877,19944
735,3,19892,20021
736,3,19759,
737,3,19796,
739,3,19862,
740,3,20005,
741,3,19840,
742,3,20075,
743,3,19765,19827
744,3,20058,
745,3,19756,
746,3,19937,
747,3,20060,20135
748,3,19976,
750,3,19913,
751,3,19969,20100
753,3,19933,19982
754,3,20060,
755,3,20068,
756,3,19793,19896
757,3,19965,20139
758,3,20067,
760,3,19756,19863
761,3,19981,20011
763,3,19862,19931
764,3,19728,19769
765,3,19953,20076
766,3,19947,20047
767,3,20080,
768,3,19889,
769,3,20076,20202
770,3,20052,20161
771,3,19940,
772,3,19771,19860
773,3,20012,20110
774,3,19751,
775,3,19724,19731
776,3,19782,
777,3,19842,19942
778,3,19970,20137
779,3,19965,20093
780,3,19806,
781,3,20024,20181
782,3,19854,
784,3,20005,20084
785,3,20040,20153
786,3,19947,
787,3,20054,
788,3,19881,
789,3,20002,
790,3,19768,19875
791,3,19822,
793,3,20003,20091
795,3,19787,19942
796,3,19727,19874
798,3,19834,
799,3,20015,
800,3,19746,19902
802,3,19774,
803,3,19963,20098
804,3,20013,20185
805,3,19900,19938
807,3,19797,19857
810,3,20058,
812,3,20066,
814,3,19932,20096
816,3,20009,
818,3,19869,19873
819,3,19790,
820,3,19801,19927
821,3,19919,
822,3,19951,20103
823,3,19797,19943
824,3,20076,
825,3,19995,20112
826,3,19843,
827,3,19815,
828,3,19876,
829,3,19986,20148
830,3,19987,
831,3,19852,19922
832,3,19798,
833,3,19963,19980
834,3,19953,20033
835,3,19871,
837,3,19875,
838,3,20060,
839,3,19942,20104
840,3,19861,19929
841,3,20019,20036
842,3,19916,19940
843,3,19930,
844,3,20034,
845,3,19952,19958
846,3,19877,20023
847,3,20070,20179
848,3,19764,
849,3,19910,
850,3,20000,20149
851,3,19801,19969
852,3,20055,
853,3,19773,19810
854,3,19728,19807
856,3,19991,
857,3,19957,20100
858,3,19844,19983
859,3,19810,
860,3,19758,
861,3,19804,
862,3,19971,
863,3,19946,
865,3,19793,19798
866,3,19850,
867,3,19745,19810
868,3,19784,
869,3,20084,20099
870,3,20028,
871,3,20005,
873,3,19946,20099
874,3,19864,
875,3,20060,20145
876,3,19841,
878,3,19937,
879,3,20068,20243
880,3,19864,19979
881,3,20024,20073
883,3,19987,
885,3,20003,
886,3,19946,20015
887,3,20036,20160
888,3,20036,
890,3,20060,
891,3,19779,19831
892,3,19726,19895
894,3,19900,
897,3,19996,
898,3,19885,
899,3,19835,19889
900,3,19852,19959
902,3,19872,
903,3,20046,
904,3,19758,
905,3,19896,
906,3,20026,
907,3,19897,
908,3,19735,
909,3,19778,19811
910,3,20026,20046
911,3,19962,
912,3,19926,19993
913,3,19927,
914,3,19742,
915,3,20038,
916,3,19958,
917,3,19747,19785
918,3,19952,
919,3,20060,20086
920,3,19935,
921,3,19895,
922,3,19868,20016
923,3,19748,19880
924,3,19937,
925,3,20000,20140
926,3,19900,
927,3,19970,19980
928,3,19817,19913
929,3,20039,
931,3,19849,20023
933,3,19928,20107
934,3,19756,19912
935,3,19821,19867
936,3,20081,20228
937,3,20079,20235
938,3,19775,
939,3,19904,20037
940,3,19724,19755
941,3,19782,
942,3,19994,
943,3,19767,
944,3,19840,19927
945,3,19978,
946,3,19760,19902
947,3,19962,20023
948,3,19848,
950,3,19978,20062
951,3,19796,
952,3,20012,
954,3,19830,19988
955,3,19980,
956,3,19979,
957,3,19828,19998
958,3,19878,
959,3,19842,
960,3,19775,
961,3,19793,
962,3,19793,
963,3,20037,20144
964,3,19887,
965,3,19783,
966,3,19828,19943
967,3,19967,20023
968,3,19750,
969,3,19948,20055
970,3,19884,
972,3,19942,20103
973,3,19810,
974,3,20084,
975,3,19936,
976,3,19995,
977,3,19750,19877
978,3,19808,19901
980,3,19970,
981,3,19845,
982,3,20011,20085
983,3,19915,20045
984,3,20007,
985,3,19806,
986,3,19984,20136
989,3,20005,20068
990,3,19850,
991,3,19753,
992,3,19822,
993,3,19997,20172
994,3,19883,
995,3,19992,20092
996,3,19759,19930
997,3,19941,
998,3,19907,19977
999,3,19969,20121
1000,3,19809,19836
1001,3,19727,19895
1003,3,19842,19889
1004,3,19826,19921
1005,3,20083,
1006,3,20079,
1007,3,19830,19898
1008,3,20011,
1009,3,20056,20148
1011,3,20035,
1012,3,20006,
1013,3,19951,20058
1014,3,19878,19929
1015,3,19793,19807
1016,3,20055,20080
1017,3,19958,19984
